GEOID,POIID,transitTime1,transitTime2,transitTime3,transitTime4,transitTime5,straightLineMiles,mph1,mph2,mph3,mph4,mph5
060750229013,3,37,38,38,72,38,1.9663593450948005,3.18869082988346,3.1047779133075797,3.1047779133075797,1.6386327875790005,3.1047779133075797
060750229013,4,27,28,28,36,27,0.9711273635000544,2.1580608077778987,2.0809872075001166,2.0809872075001166,1.618545605833424,2.1580608077778987
060750229013,5,40,40,40,81,39,2.2553507133357544,3.383026070003632,3.383026070003632,3.383026070003632,1.6706301580264846,3.469770328208853
060750229013,6,29,29,28,104,30,3.390219532122339,7.014247307839322,7.014247307839322,7.264756140262155,1.955895883916734,6.780439064244678
060750229032,1,31,30,32,98,30,2.931201814164077,5.673293833865955,5.862403628328154,5.496003401557645,1.7946133556106596,5.862403628328154
060750229032,2,66,69,70,177,69,5.7760281381880425,5.250934671080039,5.0226331636417765,4.950881261304036,1.9579756400637431,5.0226331636417765
060750229032,3,30,33,32,55,31,1.445355808673194,2.890711617346388,2.6279196521330794,2.7100421412622384,1.5767517912798479,2.797462855496504
060750229032,4,36,34,38,49,34,1.335594095089521,2.2259901584825355,2.3569307560403314,2.1088327817202965,1.6354213409259442,2.3569307560403314
060750229032,5,43,46,43,94,46,2.624214179368744,3.6616942037703404,3.422888060046188,3.6616942037703404,1.6750303272566451,3.422888060046188
060750229032,6,36,35,37,98,35,3.0683126372902128,5.113854395483688,5.259964521068936,4.975642114524669,1.87855875752462,5.259964521068936
060750230012,1,44,42,45,130,42,4.10024379775738,5.5912415423964275,5.8574911396534,5.466991730343174,1.89242021434956,5.8574911396534
060750230012,2,66,75,81,201,74,6.228473026213372,5.6622482056485195,4.982778420970698,4.613683723121016,1.859245679466678,5.050113264497329
060750230012,3,38,40,44,75,41,2.389472949042629,3.772852024804151,3.5842094235639435,3.258372203239949,1.9115783592341031,3.4967896815257986
060750230012,4,48,41,44,83,42,2.2934431710999816,2.8668039638749767,3.3562582991707046,3.1274225060454297,1.6579107260963724,3.2763473872856883
060750230012,5,58,55,56,128,54,3.561398266573751,3.684205103352156,3.8851617453531833,3.815783857043305,1.6694054374564458,3.9571091850819458
060750230012,6,49,47,50,130,46,4.22078932084909,5.168313454100927,5.388241686190328,5.064947185018908,1.9480566096226573,5.505377375020553
060750231021,1,39,40,41,126,40,4.106387186669711,6.317518748722631,6.159580780004566,6.009347102443479,1.9554224698427192,6.159580780004566
060750231021,2,71,82,87,223,82,7.044182898168119,5.952830618170241,5.154280169391306,4.858057171150427,1.8952958470407493,5.154280169391306
060750231021,3,26,27,27,71,27,2.257755293580548,5.210204523647418,5.017233985734551,5.017233985734551,1.9079622199272235,5.017233985734551
060750231021,4,54,54,55,103,55,2.893904812645704,3.21544979182856,3.21544979182856,3.156987068340768,1.6857697937741967,3.156987068340768
060750231021,5,60,63,64,148,62,4.191898862345191,4.191898862345191,3.9922846308049436,3.9299051834486165,1.6994184577075098,4.056676318398572
060750231021,6,44,44,46,127,45,4.194407482299741,5.719646566772374,5.719646566772374,5.470966281260531,1.9816098341573578,5.592543309732988
060750231022,1,43,43,46,129,43,4.300373779148271,6.0005215522999125,6.0005215522999125,5.609183190193396,2.000173850766638,6.0005215522999125
060750231022,2,68,80,85,220,79,7.010328904662803,6.1855843276436495,5.257746678497102,4.94846746211492,1.9119078830898555,5.324300433921116
060750231022,3,30,33,33,73,33,2.4609967328682423,4.9219934657364846,4.474539514305895,4.474539514305895,2.022737040713624,4.474539514305895
060750231022,4,55,52,52,100,52,2.956837067475217,3.2256404372456915,3.4117350778560196,3.4117350778560196,1.77410224048513,3.4117350778560196
060750231022,5,62,60,61,145,59,4.2497504931646235,4.112661767578667,4.2497504931646235,4.180082452293073,1.7585174454474306,4.321780162540295
060750231022,6,48,48,51,129,48,4.392673081422343,5.490841351777928,5.490841351777928,5.167850684026286,2.04310375880109,5.490841351777928
060750231031,1,54,53,52,121,54,3.975872193325117,4.417635770361241,4.500987388669944,4.587544838452058,1.9715068727231986,4.417635770361241
060750231031,2,86,88,96,233,88,7.4459243153325545,5.194830917673875,5.076766578635833,4.653702697082847,1.9174054030899281,5.076766578635833
060750231031,3,41,40,38,65,43,2.110959621918599,3.089209202807706,3.166439432877899,3.3330941398714726,1.9485781125402455,2.945525053839906
060750231031,4,62,62,62,108,62,3.1571712529090443,3.055327018944236,3.055327018944236,3.055327018944236,1.7539840293939135,3.055327018944236
060750231031,5,72,72,74,152,71,4.450786603788885,3.7089888364907373,3.7089888364907373,3.60874589496396,1.7568894488640334,3.7612281158779304
060750231031,6,59,58,57,122,58,4.042906403762265,4.111430241114168,4.182316969409239,4.2556909513287,1.9883146248011139,4.182316969409239
060750231032,1,44,47,48,136,47,4.486364885624688,6.117770298579121,5.72727432207407,5.60795610703086,1.9792786260108919,5.72727432207407
060750231032,2,86,85,90,237,85,7.526539746587436,5.2510742418051874,5.312851585826425,5.017693164391624,1.9054531004018824,5.312851585826425
060750231032,3,31,33,34,81,33,2.621065761525746,5.073030506178863,4.765574111864993,4.625410167398376,1.941530193722775,4.765574111864993
060750231032,4,58,56,58,115,56,3.4154756583426757,3.533250681044147,3.6594382053671524,3.533250681044147,1.7819873000048743,3.6594382053671524
060750231032,5,65,69,71,160,68,4.7134967618216725,4.35092008783539,4.098692836366672,3.9832367001309907,1.7675612856831273,4.158967731019123
060750231032,6,49,51,53,137,51,4.559829108593743,5.583464214604583,5.364504833639697,5.162070688974048,1.9970054490191573,5.364504833639697
060750232001,1,52,50,49,135,50,4.530368494427893,5.2273482628014145,5.436442193313471,5.547389993177012,2.0134971086346187,5.436442193313471
060750232001,2,82,83,85,219,83,6.8238037651881305,4.993027145259608,4.932870191702263,4.816802657779856,1.8695352781337344,4.932870191702263
060750232001,3,34,34,35,79,34,2.7223045760721147,4.804066898950791,4.804066898950791,4.666807844695054,2.0675730957509733,4.804066898950791
060750232001,4,54,54,57,102,55,2.9440593700104176,3.271177077789353,3.271177077789353,3.099009863168861,1.7317996294178928,3.2117011309204555
060750232001,5,67,67,69,147,67,4.2172766599476255,3.7766656656247393,3.7766656656247393,3.6671970956066313,1.7213374122235205,3.7766656656247393
060750232001,6,57,54,54,135,54,4.633066843137013,4.876912466460014,5.147852047930014,5.147852047930014,2.059140819172006,5.147852047930014
060750234001,1,53,52,49,145,52,4.903727731440384,5.551389884649491,5.658147382431212,6.004564569110674,2.02912871645809,5.658147382431212
060750234001,2,79,77,71,226,80,6.823938870108479,5.18273838236087,5.317354963720892,5.766708904317024,1.8116651867544633,5.117954152581359
060750234001,3,37,39,38,89,39,3.1114050484138747,5.045521700130608,4.786776997559807,4.912744813285065,2.097576437132949,4.786776997559807
060750234001,4,56,57,56,109,57,3.1578944857298046,3.383458377567648,3.3240994586629524,3.383458377567648,1.7382905426035622,3.3240994586629524
060750234001,5,70,69,66,154,68,4.40075893142393,3.772079084077654,3.826746896890374,4.000689937658118,1.714581401853479,3.8830225865505263
060750234001,6,58,56,54,145,57,5.011034715873444,5.183829016420804,5.368965767007261,5.567816350970493,2.073531606568322,5.274773385129941
060750252001,1,24,25,24,104,26,3.3738057538588286,8.434514384647072,8.097133809261189,8.434514384647072,1.9464263964570165,7.785705585828066
060750252001,2,66,66,69,163,66,5.264924807961238,4.786295279964762,4.786295279964762,4.578195485183685,1.9380091317648729,4.786295279964762
060750252001,3,39,38,38,74,37,2.055327321143197,3.1620420325279954,3.245253664962943,3.245253664962943,1.6664816117377272,3.3329632234754545
060750252001,4,29,30,31,40,29,1.0973185690323533,2.270314280756593,2.1946371380647065,2.123842391675522,1.6459778535485299,2.270314280756593
060750252001,5,42,41,45,85,44,2.3669949168852353,3.3814213098360506,3.4638950003198565,3.155993222513647,1.6708199413307543,3.227720341207139
060750252001,6,29,30,29,109,31,3.527807297899437,7.298911650826421,7.055614595798874,7.298911650826421,1.9419122740730845,6.828014124966651
060750253001,1,26,27,28,111,29,3.663710765603641,8.454717151393018,8.141579479119201,7.850808783436373,1.9803841976235896,7.580091239179946
060750253001,2,66,67,69,160,67,5.099118909605214,4.635562645095649,4.566375142930043,4.434016443134969,1.9121695911019554,4.566375142930043
060750253001,3,41,42,44,84,41,2.366413646694508,3.463044361016353,3.3805909238492973,3.2269277000379653,1.6902954619246486,3.463044361016353
060750253001,4,29,30,30,40,30,1.1973698866439806,2.477317006849615,2.394739773287961,2.394739773287961,1.7960548299659709,2.394739773287961
060750253001,5,44,44,47,85,44,2.394903293800348,3.2657772188186565,3.2657772188186565,3.057323353787678,1.690519972094363,3.2657772188186565
060750253001,6,31,32,33,116,34,3.821164853355758,7.395802941978886,7.164684100042046,6.947572460646832,1.9764645793219437,6.743232094157221
060750254011,1,28,27,28,123,29,4.0641728820047796,8.70894189001024,9.031495293343955,8.70894189001024,1.9825233570755023,8.408633548975406
060750254011,2,66,66,67,160,66,4.9610911950199785,4.510082904563617,4.510082904563617,4.442768234346249,1.860409198132492,4.510082904563617
060750254011,3,43,42,45,100,41,2.765163558832233,3.8583677565100927,3.950233655474619,3.6868847451096443,1.65909813529934,4.046580817803268
060750254011,4,28,26,26,45,26,1.4686573012632655,3.1471227884212833,3.389209156761382,3.389209156761382,1.9582097350176875,3.389209156761382
060750254011,5,45,43,47,89,46,2.548033679897724,3.3973782398636323,3.555395832415429,3.2528089530609243,1.7177755145377915,3.323522191170944
060750254011,6,33,32,33,128,34,4.2237287863106765,7.6795068842012295,7.919491474332519,7.6795068842012295,1.9798728685831297,7.4536390346659
060750254021,1,33,37,35,129,37,4.089588237055974,7.4356149764654065,6.631764708739417,7.010722692095955,1.9021340637469648,6.631764708739417
060750254021,2,66,66,66,170,66,5.36331278127999,4.875738892072717,4.875738892072717,4.875738892072717,1.8929339228047022,4.875738892072717
060750254021,3,44,46,48,94,47,2.6382405603726733,3.5976007641445547,3.44118333961653,3.2978007004658414,1.6839833364080894,3.367966672816179
060750254021,4,36,36,37,56,36,1.7168183785451845,2.861363964241974,2.861363964241974,2.784029803046245,1.8394482627269833,2.861363964241974
060750254021,5,47,50,48,101,50,2.8829482888436355,3.680359517672726,3.4595379466123624,3.603685361054544,1.7126425478279024,3.4595379466123624
060750254021,6,38,42,40,134,42,4.23820318461504,6.691899765181643,6.054575978021486,6.35730477692256,1.8977029184843464,6.054575978021486
060750255001,1,26,27,26,135,27,4.598996006474177,10.613067707248101,10.219991125498172,10.613067707248101,2.0439982250996342,10.219991125498172
060750255001,2,66,66,62,153,66,4.704816511772483,4.277105919793166,4.277105919793166,4.553048237199177,1.8450260830480327,4.277105919793166
060750255001,3,41,41,42,112,40,3.3405781978852875,4.8886510212955425,4.8886510212955425,4.772254568407554,1.7895954631528326,5.010867296827931
060750255001,4,33,35,33,55,34,1.8651539315949417,3.3911889665362573,3.1974067398770427,3.3911889665362573,2.0347133799217545,3.291448114579309
060750255001,5,43,42,42,88,40,2.7479654446607884,3.8343703878987743,3.9256649209439836,3.9256649209439836,1.8736128031778103,4.121948166991183
060750255001,6,31,32,31,140,32,4.763275062462636,9.219242056379295,8.931140742117442,9.219242056379295,2.0414035981982726,8.931140742117442
060750255004,1,35,33,34,154,32,5.236778169512628,8.97733400487879,9.521414853659323,9.241373240316403,2.0403031829269977,9.818959067836177
060750255004,2,66,63,65,156,63,4.571443277619444,4.155857525108585,4.3537555024947086,4.219793794725641,1.758247414469017,4.3537555024947086
