GEOID,mphIndex,meanTime
060750204012,2.68090692849107,50.99965217391304
060750204013,2.9431648545917506,45.71269565217391
060750204021,2.6393275506803913,53.18608695652174
060750204022,2.4769815084612254,54.68452173913043
060750205001,3.230947776832074,41.67547826086957
060750205002,3.055279011666324,44.03513043478261
060750205003,2.96460651039279,45.64973913043478
060750206001,2.996935044645146,45.40278260869565
060750206002,2.8751270694470374,47.449739130434786
060750206003,2.9947843410116883,45.09878260869565
060750206004,3.1548261771626427,42.6695652173913
060750207001,3.0219524125436985,46.03026086956522
060750207002,2.980151164925543,47.05808695652174
060750207003,2.9338139858260477,48.17634782608695
060750208001,3.3019697919828763,43.74295652173913
060750208002,3.1872578467034955,45.41008695652174
060750208003,3.195713683930823,45.17113043478261
060750208004,3.2095184684742657,45.59965217391304
060750209001,3.419473341017772,44.060869565217395
060750209002,3.293391306316464,46.67617391304348
060750209003,3.2529075585132925,46.484869565217394
060750209004,3.3764049729085452,43.885217391304344
060750210001,3.01903141213887,47.293565217391304
060750210002,3.132185525105578,46.126260869565215
060750210003,3.0991177443722293,47.06921739130435
060750210004,3.0543886265945184,48.46017391304348
060750211001,2.9948566963097707,46.26156521739131
060750211002,2.9781794610527554,47.10191304347826
060750211003,3.0031241803202295,46.01530434782609
060750211004,2.9276471576781193,46.647652173913045
060750212001,2.9976741319898625,45.61147826086957
060750212002,2.8757256067130714,48.12869565217391
060750212003,2.7613642761575066,49.583304347826086
060750213001,3.086516661565014,45.583652173913045
060750213002,2.8198978974127784,49.87895652173913
060750214001,3.001694899050702,47.204521739130435
060750214002,2.942142064138319,48.61147826086957
060750214003,3.0246648621034264,46.520347826086955
060750215001,2.9370954774281453,50.18260869565217
060750215002,3.0163497345888803,49.70469565217391
060750215003,3.142314627358461,48.391652173913045
060750215004,2.9842159982218623,49.71304347826087
060750215005,2.955955826055307,49.08973913043478
060750216001,2.9228466421363533,49.641739130434786
060750216002,2.8274198488120796,51.03060869565218
060750217001,2.7405259126932586,54.68591304347826
060750217002,3.101270545250046,50.95060869565217
060750217003,2.8731680213164146,53.18086956521739
060750218001,3.1126202081031717,49.51721739130435
060750218002,3.126412434784265,50.29913043478261
060750218003,3.326541111534481,48.37982608695652
060750218004,3.4543886392161074,47.023304347826084
060750226001,3.2322344621714008,65.46991304347826
060750226002,3.1589839696061737,64.528
060750227021,3.1566837306747715,58.5015652173913
060750227022,3.0282744280816662,61.29391304347826
060750227041,3.0876614314184043,55.230260869565214
060750227042,2.9050699378921085,58.95895652173913
060750228011,2.986743581951003,50.86573913043478
060750228012,2.9822983563759156,52.342608695652174
060750228013,3.0553997230224397,49.06608695652174
060750228021,3.2404042806372413,49.86504347826087
060750228022,3.1427654098490883,52.33391304347826
060750228031,3.1172903262040115,48.68313043478261
060750228032,3.004728875286481,52.28452173913043
060750228033,3.042762465508263,52.05878260869565
060750229011,3.3157537978172926,46.479652173913045
060750229012,3.1833122642309437,49.489391304347826
060750229013,3.1898879121226993,48.84660869565217
060750229021,3.2126474835102976,49.59547826086956
060750229022,3.0729049701162263,52.637565217391305
060750229031,3.2179149288550115,50.95513043478261
060750229032,3.1677208413921436,53.50504347826087
060750229033,3.101399550405424,53.64
060750230011,3.0062665927286476,63.89147826086956
060750230012,3.227883829645957,62.21113043478261
060750230013,3.187622818791567,63.361391304347826
060750230031,3.046054149264725,68.44591304347826
060750230032,3.221040313708441,68.03582608695652
060750231021,3.4002076222619873,69.22226086956522
060750231022,3.47229630551156,68.10191304347826
060750231031,3.192511071459689,78.8511304347826
060750231032,3.449012939894923,76.13356521739131
060750232001,3.2602980101013226,71.192
060750232002,3.31368553214631,76.03234782608696
060750232003,3.4387202452603076,67.06434782608696
060750233001,3.22490002257785,69.26539130434783
060750234001,3.295546306451929,72.80034782608696
060750234002,3.372614414272526,76.2455652173913
060750251001,2.934161023212741,57.262608695652176
060750251002,2.966089046467623,57.411478260869565
060750251003,2.947775739835525,59.33286956521739
060750252001,3.166564088123583,49.96869565217391
060750252002,3.068392414401628,53.0104347826087
060750252003,3.023663363893252,55.42678260869565
060750252004,3.0068161214817546,53.92521739130435
060750253001,3.1050028524224143,50.78260869565217
060750253002,3.1818999339159317,50.26469565217391
060750253003,3.4024090620309733,46.401391304347825
060750253004,3.277437931465714,47.17217391304348
060750254011,3.200722508264171,50.55652173913043
060750254012,3.1068873108866137,53.637913043478264
060750254013,3.3294088768155707,49.767304347826084
060750254021,3.1227525703301247,54.77286956521739
060750254022,3.1179595631611408,55.63443478260869
060750254023,3.121275078219198,56.58573913043478
060750254031,3.355592965129164,50.169391304347826
060750254032,3.1170404137908365,55.78017391304348
060750255001,3.4080031600346348,49.19721739130435
060750255002,3.5225169483355834,48.57808695652174
060750255003,3.4270349699986875,51.62469565217391
060750255004,3.4211566085732694,53.56765217391305
060750255005,3.4322864476527624,53.77321739130435
060750255006,3.283070461382753,54.07026086956522
060750256001,3.1599157127359163,55.3095652173913
060750256002,3.29716293872488,56.658434782608694
060750256003,3.241513172384686,57.52278260869565
060750256004,3.3937179974659797,51.963478260869564
060750257011,3.0346842742579567,59.3495652173913
060750257012,3.099590373626832,59.81113043478261
060750257013,3.2579100283526805,58.598608695652175
060750257021,3.452035004557564,61.43373913043478
060750257022,3.364758551102908,59.34434782608696
060750257023,3.232523624199958,62.86608695652174
060750258001,3.4263783095905493,63.744
060750258002,3.5411373479706465,65.10539130434783
060750259001,3.16146775939419,62.377043478260866
060750259002,3.248119389362173,65.97113043478261
060750259003,3.4166161623951763,66.40382608695653
060750260011,3.3598840092347446,55.06086956521739
060750260012,3.5979884686625336,53.64069565217391
060750260021,3.3890496298563333,53.11791304347826
060750260022,3.162041906153877,59.06921739130435
060750260031,3.3454159981150804,58.61878260869565
060750260032,3.4209367497757412,59.780521739130435
060750260041,3.388727061389348,59.07408695652174
060750260042,3.400666758167691,60.62886956521739
060750261001,3.46934958721122,55.918608695652175
060750261002,3.6605406785782675,56.54678260869565
060750261003,3.693883624965955,54.745739130434785
060750261004,3.626342671307106,53.2455652173913
060750262001,3.4968028779148335,61.36452173913043
060750262002,3.537273552666115,63.120695652173914
060750262003,3.608355562974046,63.32695652173913
060750262004,3.6660419193996128,64.06817391304348
060750262005,3.7445628594356273,64.4806956521739
060750263011,3.6537597186885473,57.92591304347826
060750263012,3.6005941559159726,59.663304347826084
060750263013,3.539585844001996,62.451478260869564
060750263021,3.650624404988786,60.55686956521739
060750263022,3.481192206694544,65.57182608695652
060750263023,3.5996124466248327,62.39965217391304
060750263031,3.5718947360976903,64.42817391304348
060750263032,3.4376642202143524,66.60347826086957
060750264011,3.396306102122581,68.85182608695652
060750264012,3.2896584308166106,71.63652173913043
060750264021,3.408981046762577,67.65947826086956
060750264022,3.527441776858767,68.92278260869566
060750264023,3.248981375289425,72.296
060750264031,3.550482295047832,70.76973913043479
060750264032,3.461587128316007,71.07791304347826
060750264041,3.4963524770946446,68.84869565217392
060750264042,3.340751014381496,73.13982608695652
060750301011,2.9726559357951197,48.01426086956522
060750301012,2.9951807977830334,48.7975652173913
060750301013,3.092986540420621,48.4104347826087
060750301014,3.1011582971477956,48.08382608695652
060750301021,2.452337380131778,58.258434782608695
060750301022,2.6351590421491604,55.65947826086956
060750301023,2.8131484214656157,49.12765217391304
060750302011,3.1408317927967913,52.40034782608696
060750302012,3.138495067141606,52.13217391304348
060750302013,3.1342707481182592,51.94191304347826
060750302021,3.1914561691878176,48.59513043478261
060750302022,3.2082497991428864,48.16104347826087
060750302023,3.206599457809295,48.03339130434782
060750303011,3.07843899683907,52.84730434782609
060750303012,3.148086180664394,48.61878260869565
060750303013,2.9367495656327858,52.303304347826085
060750303014,2.8703274072555667,55.22504347826087
060750303021,3.03135019100844,54.15304347826087
060750303022,2.9146790546377597,54.01286956521739
060750303023,3.0260349312404475,54.642434782608696
060750304001,3.233284021036833,47.97913043478261
060750304002,2.9916007387660852,53.65391304347826
060750304003,3.0891560681542356,52.983304347826085
060750304004,3.1517267735639125,53.667826086956524
060750304005,3.251663507965337,52.67478260869565
060750305001,2.4037568398725853,58.0744347826087
060750305002,2.643487734266518,54.05704347826087
060750305003,2.7982914031723456,52.50921739130435
060750306001,3.3815792980777797,45.100869565217394
060750306002,3.4013333121177856,45.785391304347826
060750306003,2.9400243198947407,53.381565217391305
060750307001,2.797290496360521,55.6264347826087
060750307002,3.02572308030947,53.391652173913045
060750307003,2.881129697386398,56.97008695652174
060750308001,3.433891489225795,47.93391304347826
060750308002,3.1678468350998696,52.5464347826087
060750308003,3.4870157385510585,50.159652173913045
060750308004,3.3998631229486627,52.22678260869565
060750308005,3.473538803202779,49.70295652173913
060750309001,3.176191142082676,55.072347826086954
060750309002,3.2907483839856226,56.288
060750309003,3.320425464647264,59.73217391304348
060750309004,3.4637581930919086,57.282434782608696
060750309005,3.4428164528302214,53.39686956521739
060750309006,3.6843871045744305,52.37843478260869
060750309007,3.6588326734497003,58.08208695652174
060750310001,3.2779814920485006,52.8584347826087
060750310002,3.18095500402724,57.43860869565217
060750310003,3.2559680916660962,56.90295652173913
060750311001,3.511230176031376,47.395826086956525
060750311002,3.072554718372104,55.42504347826087
060750311003,3.319427271557652,54.658434782608694
060750311004,3.1577802328239186,54.65078260869565
060750311005,3.0567862511318054,54.57808695652174
060750312011,3.597680180580406,54.74747826086956
060750312012,3.57906827963074,54.26539130434782
060750312013,3.4383285268284607,56.844869565217394
060750312014,3.6170348991072436,56.593739130434784
060750312021,3.61208459257035,56.288
060750312022,3.726404294118584,53.752347826086954
060750313011,3.544926979103675,59.80417391304348
060750313012,3.6699652401920213,59.79373913043478
060750313013,3.6220965831602077,57.608
060750313021,3.5310500129617783,61.93217391304348
060750313022,3.6884682116968257,62.11304347826087
060750313023,3.882424505589146,61.0535652173913
060750314001,3.534433930122358,59.067130434782605
060750314002,3.582236240065337,60.04521739130435
060750314003,3.753166920257565,60.62921739130435
060750314004,3.5947853610934164,60.76243478260869
060750314005,3.470660409254337,60.91026086956522
060750326011,3.260677107490806,53.96730434782609
060750326012,3.214843736888577,54.41321739130435
060750326013,3.203621420844558,54.36521739130435
060750326021,3.1134149508071465,58.59130434782609
060750326022,3.1498983864329295,55.168
060750326023,3.1182179035644597,55.705739130434786
060750327001,3.2992093713415502,58.60104347826087
060750327002,3.2475175963281675,59.208695652173915
060750327003,3.2101438798572817,59.64
060750327004,3.088414079566483,61.775304347826086
060750327005,3.0302257307456157,62.978086956521736
060750327006,3.272765654938752,61.28591304347826
060750327007,3.285156800803711,61.64521739130435
060750328011,3.1979916845340672,54.37391304347826
060750328012,3.312466484046787,55.224695652173914
060750328013,3.166445919477478,57.72869565217391
060750328021,3.0969765199512342,57.816
060750328022,3.143857650260395,54.308521739130434
060750328023,3.105329186422972,57.92660869565217
060750329011,3.3087562513849917,59.390608695652176
060750329012,3.3264076858741403,59.49147826086956
060750329013,3.3498626594206646,59.52834782608696
060750329014,3.4817441713816546,57.91478260869565
060750329021,3.0879099452160554,62.792
060750329022,3.1544310551775436,61.67095652173913
060750329023,3.2339056467268805,60.38295652173913
060750330001,3.339382368660075,55.4135652173913
060750330002,3.182340426428898,58.80904347826087
060750330003,3.2291309150903005,60.50295652173913
060750330004,3.475777504036662,61.297739130434785
060750330005,3.5154821358747292,57.98991304347826
060750330006,3.417781680606996,60.21321739130435
060750331001,3.512147225896103,55.62504347826087
060750331002,3.4120024892519916,59.91026086956522
060750331003,3.581624841851945,65.45530434782609
060750331004,3.5699144225886346,61.64521739130435
060750332011,3.4876674300691066,61.05878260869565
060750332031,3.650437100635649,64.70052173913044
060750332032,3.5911477632773026,66.79686956521739
060750332041,3.801222749445193,59.712347826086955
060750332042,3.6003110440125177,65.10295652173913
060750332043,3.561748934065232,65.51791304347826
060750351001,3.28141443857605,65.416
060750351002,3.3259913297606505,64.30191304347827
060750351003,3.3142793945068654,64.28243478260869
060750351004,3.252431433859235,65.3495652173913
060750351005,3.233800214964466,65.76452173913043
060750351006,3.2810179210351627,64.93217391304348
060750351007,3.3241627337373827,64.73008695652175
060750352011,3.426324823732859,67.60034782608696
060750352012,3.4326532367424885,69.44173913043478
060750352013,3.376334236922173,68.46191304347826
060750352014,3.3959351339314394,68.14260869565217
060750352015,3.4213040890010595,67.66469565217392
060750352021,3.445716458162194,67.9784347826087
060750352022,3.459771745618872,67.38747826086957
060750352023,3.4439793602423032,67.41008695652174
060750353001,3.45002258072296,61.816
060750353002,3.632844843175628,60.25634782608696
060750353003,3.563462739641216,62.988521739130434
060750353004,3.6719523693571867,62.366956521739134
060750353005,3.5493678292794493,65.39408695652173
060750353006,3.50666199213842,63.79895652173913
060750354001,3.568538667154719,68.29286956521739
060750354002,3.4948926946247787,65.864
060750354003,3.630860590054548,66.95478260869565
060750354004,3.6024638647217384,65.39339130434783
060750354005,3.7400211580981284,65.34573913043478
060750401001,2.8164896566756483,61.80382608695652
060750401002,3.0327126755591745,55.38504347826087
060750401003,3.082820797872798,53.858782608695655
060750401004,3.1411324358010044,55.84208695652174
060750402001,3.221168483101844,54.52
060750402002,3.1549254159938886,55.461217391304345
060750402003,3.137287703443561,56.99408695652174
060750402004,3.1047716561843814,59.214260869565216
060750426011,3.2806226083324237,59.725565217391306
060750426012,3.268903361261179,61.13286956521739
060750426021,3.2122441940204536,57.384
060750426022,3.248646371428224,59.28
060750426023,3.2252911856570043,58.476173913043475
060750427001,3.4274830812469705,61.003478260869564
060750427002,3.341490741404102,61.68591304347826
060750427003,3.340159641080104,64.75895652173914
060750428001,3.232281875651485,66.76904347826087
060750428002,3.216158735919591,69.22608695652174
060750428003,3.1502600973681885,63.712
060750451001,2.9698712713398856,52.597565217391306
060750451002,2.9967770775639435,52.14191304347826
060750451003,3.0374895408987372,53.22260869565218
060750452001,3.0959867885618904,53.44382608695652
060750452002,3.187132569043123,50.204173913043476
060750452003,3.1007156097108077,53.27130434782609
060750452004,3.1434573693436194,53.19686956521739
060750452005,3.1197460354239483,55.179478260869566
060750476001,3.175201722297931,57.18121739130435
060750476002,3.1712044361710245,56.35860869565217
060750476003,3.147208820747725,55.903652173913045
060750476004,3.107298293136145,55.727304347826085
060750477011,3.3579791997242725,59.54713043478261
060750477012,3.2414966070547493,58.32973913043478
060750477013,3.3332878378217647,59.038260869565214
060750477021,3.275472522320333,59.180521739130434
060750477022,3.178100472697751,57.672
060750477023,3.246280687679562,58.84313043478261
060750478011,3.218132059434161,63.35130434782609
060750478012,3.2771028283651535,65.69634782608696
060750478013,3.2080359458509773,64.6
060750478021,3.4355331396600124,65.62434782608696
060750478022,3.3054857171742715,65.48834782608695
060750478023,3.4607621532386657,64.2831304347826
060750479011,3.408067666117654,66.8344347826087
060750479012,3.5949112710802815,72.34469565217391
060750479013,3.55773865767611,66.89669565217392
060750479014,3.3808736851722943,67.62260869565218
060750479015,3.497336477316362,70.91060869565217
060750479021,3.6696628452551776,69.232
060750479022,3.651664761001586,66.85913043478261
060750479023,3.6440822492280742,64.616
060750604001,3.0750252085085155,83.40695652173913
060750605021,3.303795251190272,69.16
060750605022,3.4517832911186583,67.536
060750605023,3.4726005940735925,68.14295652173914
060750607001,3.3168122157185707,60.832
060750607002,3.1629493186063824,54.74608695652174
060750607003,3.490674632028763,59.28139130434783
060750610001,3.409929487674574,80.66921739130434
060750610002,3.4908825506640393,74.68695652173913
060750611001,3.735766471754616,54.71478260869565
060750611002,3.6871935851310162,53.07930434782609
060750611003,3.575740688979537,55.496347826086954
060750612001,3.3286788423446554,66.74191304347826
060750612002,3.3975711530837813,63.35026086956522
060750614001,2.880230097273559,62.00069565217391
060750614002,2.9008425219360836,64.85426086956522
060750614003,2.9633159633257784,59.168695652173916
060750615001,3.9044759794489585,51.9495652173913
060750615002,3.6921512393886142,54.13391304347826
060750615003,3.9445317064659364,56.66365217391304
060750615004,3.5148268090572525,60.164521739130436
060750615005,3.526400646942391,56.57286956521739
060750615006,3.6599711534817967,59.948173913043476
060759802001,3.2831007108638253,74.42226086956522
060759805011,3.232092312931025,65.67130434782608
060759806001,3.405797734149476,86.6184347826087
060759809001,3.0861314201206804,67.61147826086956
